open_ts_int,open_ts_str,open,high,low,close,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume
1670716800000,2022-12-11 00:00:00,1266.35,1269.18,1265.4,1268.36,5177.3985,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757,1267.49,1272.79,1267.49,10535.0047,1272.26,1274.17,1270.46,6560.5719,1272.21,1273.68,1270.68,4700.9514,1273.15,1273.47,1267.94,4421.8119,1267.94,1270.51,1267.2,4318.1545,1269.13,1270.88,1261.95,12409.3249
1670713200000,2022-12-10 23:00:00,1269.13,1270.88,1261.95,1266.35,12409.3249,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757,1267.49,1272.79,1267.49,10535.0047,1272.26,1274.17,1270.46,6560.5719,1272.21,1273.68,1270.68,4700.9514,1273.15,1273.47,1267.94,4421.8119,1267.94,1270.51,1267.2,4318.1545
1670709600000,2022-12-10 22:00:00,1267.94,1270.51,1267.2,1269.12,4318.1545,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757,1267.49,1272.79,1267.49,10535.0047,1272.26,1274.17,1270.46,6560.5719,1272.21,1273.68,1270.68,4700.9514,1273.15,1273.47,1267.94,4421.8119
1670706000000,2022-12-10 21:00:00,1273.15,1273.47,1267.94,1267.94,4421.8119,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757,1267.49,1272.79,1267.49,10535.0047,1272.26,1274.17,1270.46,6560.5719,1272.21,1273.68,1270.68,4700.9514
1670702400000,2022-12-10 20:00:00,1272.21,1273.68,1270.68,1273.16,4700.9514,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757,1267.49,1272.79,1267.49,10535.0047,1272.26,1274.17,1270.46,6560.5719
1670698800000,2022-12-10 19:00:00,1272.26,1274.17,1270.46,1272.2,6560.5719,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757,1267.49,1272.79,1267.49,10535.0047
1670695200000,2022-12-10 18:00:00,1267.49,1272.79,1267.49,1272.25,10535.0047,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615,1274.21,1275.77,1266.48,8878.5757
1670691600000,2022-12-10 17:00:00,1274.21,1275.77,1266.48,1267.49,8878.5757,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918,1278.26,1283.61,1273.31,13827.7615
1670688000000,2022-12-10 16:00:00,1278.26,1283.61,1273.31,1274.21,13827.7615,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157,1271.7,1279.26,1271.1,17404.2918
1670684400000,2022-12-10 15:00:00,1271.7,1279.26,1271.1,1278.26,17404.2918,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611,1268.03,1274.23,1266.77,12496.2157
1670680800000,2022-12-10 14:00:00,1268.03,1274.23,1266.77,1271.69,12496.2157,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026,1266.64,1273.06,1263.61,13023.7611
1670677200000,2022-12-10 13:00:00,1266.64,1273.06,1263.61,1268.04,13023.7611,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291,1266.19,1267.81,1265.35,3799.8026
1670673600000,2022-12-10 12:00:00,1266.19,1267.81,1265.35,1266.64,3799.8026,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315,1265.43,1267.67,1264.76,5735.5291
1670670000000,2022-12-10 11:00:00,1265.43,1267.67,1264.76,1266.18,5735.5291,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657,1265.17,1267.0,1264.68,5541.1315
1670666400000,2022-12-10 10:00:00,1265.17,1267.0,1264.68,1265.43,5541.1315,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826,1263.32,1265.56,1259.6,9469.6657
1670662800000,2022-12-10 09:00:00,1263.32,1265.56,1259.6,1265.18,9469.6657,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147,1264.58,1266.31,1262.75,5938.4826
1670659200000,2022-12-10 08:00:00,1264.58,1266.31,1262.75,1263.31,5938.4826,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734,1265.19,1266.67,1264.57,4521.147
1670655600000,2022-12-10 07:00:00,1265.19,1266.67,1264.57,1264.57,4521.147,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861,1263.09,1265.9,1262.55,3882.7734
1670652000000,2022-12-10 06:00:00,1263.09,1265.9,1262.55,1265.18,3882.7734,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075,1264.22,1265.3,1263.09,2911.861
1670648400000,2022-12-10 05:00:00,1264.22,1265.3,1263.09,1263.09,2911.861,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522,1265.2,1266.37,1263.45,4613.8075
1670644800000,2022-12-10 04:00:00,1265.2,1266.37,1263.45,1264.23,4613.8075,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636,1263.53,1265.57,1262.13,6211.6522
1670641200000,2022-12-10 03:00:00,1263.53,1265.57,1262.13,1265.2,6211.6522,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341,1265.56,1266.1,1262.38,5569.9636
1670637600000,2022-12-10 02:00:00,1265.56,1266.1,1262.38,1263.53,5569.9636,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642,1264.29,1268.6,1264.29,5360.1341
1670634000000,2022-12-10 01:00:00,1264.29,1268.6,1264.29,1265.55,5360.1341,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758,1263.11,1267.15,1261.52,10146.2642
1670630400000,2022-12-10 00:00:00,1263.11,1267.15,1261.52,1264.3,10146.2642,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368,1264.14,1265.45,1261.44,5525.8758
1670626800000,2022-12-09 23:00:00,1264.14,1265.45,1261.44,1263.1,5525.8758,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213,1260.03,1264.14,1259.62,7236.6368
1670623200000,2022-12-09 22:00:00,1260.03,1264.14,1259.62,1264.13,7236.6368,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379,1262.36,1263.52,1255.83,19315.8213
1670619600000,2022-12-09 21:00:00,1262.36,1263.52,1255.83,1260.02,19315.8213,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069,1269.06,1269.25,1260.32,15555.3379
1670616000000,2022-12-09 20:00:00,1269.06,1269.25,1260.32,1262.37,15555.3379,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997,1268.85,1269.24,1263.4,10651.6069
1670612400000,2022-12-09 19:00:00,1268.85,1269.24,1263.4,1269.05,10651.6069,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416,1274.12,1274.22,1266.16,11558.9997
1670608800000,2022-12-09 18:00:00,1274.12,1274.22,1266.16,1268.85,11558.9997,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289,1275.32,1275.8,1272.0,6968.3416
1670605200000,2022-12-09 17:00:00,1275.32,1275.8,1272.0,1274.11,6968.3416,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719,1277.6,1278.0,1274.24,11157.2289
1670601600000,2022-12-09 16:00:00,1277.6,1278.0,1274.24,1275.31,11157.2289,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986,1272.97,1277.67,1271.2,14394.719
1670598000000,2022-12-09 15:00:00,1272.97,1277.67,1271.2,1277.6,14394.719,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877,1275.04,1275.71,1265.4,20448.0986
1670594400000,2022-12-09 14:00:00,1275.04,1275.71,1265.4,1272.96,20448.0986,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683,1286.06,1286.71,1250.0,59561.877
1670590800000,2022-12-09 13:00:00,1286.06,1286.71,1250.0,1275.03,59561.877,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163,1287.84,1296.64,1279.03,36516.7683
1670587200000,2022-12-09 12:00:00,1287.84,1296.64,1279.03,1286.05,36516.7683,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043,1284.9,1291.18,1283.14,15506.0163
1670583600000,2022-12-09 11:00:00,1284.9,1291.18,1283.14,1287.83,15506.0163,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004,1285.0,1292.95,1281.84,20109.7043
1670580000000,2022-12-09 10:00:00,1285.0,1292.95,1281.84,1284.9,20109.7043,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297,1280.19,1290.0,1279.47,17186.9004
1670576400000,2022-12-09 09:00:00,1280.19,1290.0,1279.47,1285.01,17186.9004,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412,1282.44,1282.66,1278.89,7268.5297
1670572800000,2022-12-09 08:00:00,1282.44,1282.66,1278.89,1280.18,7268.5297,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759,1279.71,1283.7,1279.41,11857.4412
1670569200000,2022-12-09 07:00:00,1279.71,1283.7,1279.41,1282.43,11857.4412,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272,1280.96,1281.04,1277.5,15289.3759
1670565600000,2022-12-09 06:00:00,1280.96,1281.04,1277.5,1279.71,15289.3759,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588,1283.58,1283.9,1280.5,6842.8272
1670562000000,2022-12-09 05:00:00,1283.58,1283.9,1280.5,1280.96,6842.8272,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442,1283.97,1285.83,1281.39,9369.2588
1670558400000,2022-12-09 04:00:00,1283.97,1285.83,1281.39,1283.57,9369.2588,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456,1281.07,1285.91,1281.06,11242.1442
1670554800000,2022-12-09 03:00:00,1281.07,1285.91,1281.06,1283.98,11242.1442,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635,1281.51,1287.94,1279.1,13861.7456
1670551200000,2022-12-09 02:00:00,1281.51,1287.94,1279.1,1281.06,13861.7456,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843,1277.02,1290.91,1276.17,42746.4635
1670547600000,2022-12-09 01:00:00,1277.02,1290.91,1276.17,1281.51,42746.4635,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775,1280.18,1280.73,1273.13,15836.2843
1670544000000,2022-12-09 00:00:00,1280.18,1280.73,1273.13,1277.02,15836.2843,1244.69,1248.75,1240.58,17411.3347,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565,1284.3,1286.36,1279.78,13305.2775
1670540400000,2022-12-08 23:00:00,1284.3,1286.36,1279.78,1280.18,13305.2775,1239.19,1244.86,1235.97,12959.7211,1244.69,1248.75,1240.58,17411.3347,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154,1278.43,1286.44,1278.35,11438.3565
1670536800000,2022-12-08 22:00:00,1278.43,1286.44,1278.35,1284.3,11438.3565,1240.4,1245.43,1237.74,15593.5208,1239.19,1244.86,1235.97,12959.7211,1244.69,1248.75,1240.58,17411.3347,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546,1278.94,1280.12,1276.45,11589.5154
1670533200000,2022-12-08 21:00:00,1278.94,1280.12,1276.45,1278.42,11589.5154,1233.26,1245.41,1228.2,30875.6945,1240.4,1245.43,1237.74,15593.5208,1239.19,1244.86,1235.97,12959.7211,1244.69,1248.75,1240.58,17411.3347,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209,1283.9,1285.94,1275.78,27286.6546
1670529600000,2022-12-08 20:00:00,1283.9,1285.94,1275.78,1278.95,27286.6546,1229.99,1235.68,1229.95,9425.1884,1233.26,1245.41,1228.2,30875.6945,1240.4,1245.43,1237.74,15593.5208,1239.19,1244.86,1235.97,12959.7211,1244.69,1248.75,1240.58,17411.3347,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242,1287.3,1291.77,1279.1,32723.0209
1670526000000,2022-12-08 19:00:00,1287.3,1291.77,1279.1,1283.9,32723.0209,1233.72,1234.59,1229.01,14555.8447,1229.99,1235.68,1229.95,9425.1884,1233.26,1245.41,1228.2,30875.6945,1240.4,1245.43,1237.74,15593.5208,1239.19,1244.86,1235.97,12959.7211,1244.69,1248.75,1240.58,17411.3347,1247.54,1253.65,1245.5,29394.2271,1249.91,1253.0,1248.71,11291.0433,1251.09,1256.38,1249.48,13321.8601,1254.53,1292.58,1252.19,59955.6242
